incident code,customer company group,customer company,create date-time,resolution date-time,incident status,incident description,support group,tower group,domain group,priority,urgency,resolution description,assigned organization,inc.category,last modified date,inc type,inc element,aging,localizacion cliente,departamento cliente
INC000001511818,IBERIA,IBERIA,07/04/2021 09:33,,Assigned,"Fallo Software: error al abrir Teams, One Drive y Outlook",MICROSOFT ACTIVE DIRECTORY,Server Tower,Server Tower,Media,3-Medio,,Unidad de Operaciones Ordenadores,INCIDENT,2021-04-07T00:00:00Z,SOFTWARE FAILURE,,24,SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL),GST.CONTRATO&EXCELENCIA C (AM5EX0)
INC000001511871,IBERIA,IBERIA,07/04/2021 09:46,,Assigned,Fallo Software: documentacion perdida,MICROSOFT ACTIVE DIRECTORY,Server Tower,Server Tower,Media,3-Medio,,Unidad de Operaciones Ordenadores,INCIDENT,2021-04-29T00:00:00Z,SOFTWARE FAILURE,,24,NEO-MARTINEZ VILLERGAS 49,CUMPLIMIENTO NORMATIVO (3AAN00)
INC000001511886,IBERIA,IBERIA,07/04/2021 10:08,08/04/2021 09:08,Closed,LINUX_ibm - No se han cargado los ficheros de ATPCO en Airprice. Avisar On-Call Gesing mc_host=apri,NIIT_MTO_GESING,Application Tower,REVENUE MANAGEMENT,Media,3-Medio,,Mantenimiento Pasaje,INCIDENT,2021-04-12T00:00:00Z,PERFORMANCE ISSUE,,1,SIN IDENTIFICAR,
INC000001511897,IBERIA,IBERIA,07/04/2021 10:34,14/04/2021 12:40,Closed,[GLE001]SAP CFS - PTP module:,FINANCE-SUPPORT,Application Tower,FINANCE,Baja,4-Baja,,Mantenimiento Financiero,INCIDENT,2021-04-18T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,7,DESCONOCIDO,PROCESOS FINANCIEROS (3KEFPF)
INC000001511903,IBERIA,IBERIA,07/04/2021 10:59,09/04/2021 06:12,Closed,Fallo Peoplesoft: ERTE 136426,PeopleSoft Apps Support,Application Tower,RRHH,Media,3-Medio,,Mantenimiento Corporativa y RRHH,INCIDENT,2021-04-13T00:00:00Z,DATA ISSUE,,2,PMI AEROPUERTO,PERSONAL PMI (AHAKP0EP)
INC000001511970,IBERIA,IBERIA,07/04/2021 11:18,07/04/2021 11:48,,LINUX_sun - Parametro /MEMORY/MEMORY/MEMAppUsablePerc esta en WARNING. Valor: 9.66,TSSUNUNISYS-BBDD,Server Tower,Server Tower,Media,3-Medio,,Unidad de Operaciones Ordenadores,INCIDENT,2021-04-07T00:00:00Z,PERFORMANCE ISSUE,,0,SIN IDENTIFICAR,
INC000001511930,IBERIA,IBERIA,07/04/2021 11:30,,Pending,[Reloj Presencia]problemas reloj de fichaje,IAG SITA Support,EUC,EUC,Media,3-Medio,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,2021-04-30T00:00:00Z,SOFTWARE FAILURE,,24,TALLER MOTORES,MODULOS (AMITM0BB)
INC000001511929,IBERIA,IBERIA,07/04/2021 11:38,,Pending,[IMH001] Reloj de fichajes estropeado,IAG SITA Support,EUC,EUC,Media,3-Medio,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,2021-04-30T00:00:00Z,SOFTWARE FAILURE,,24,TALLER MOTORES,MODULOS (AMITM0BB)
INC000001511939,IBERIA,IBERIA,07/04/2021 12:10,07/04/2021 12:35,Closed,Fallo Peoplesoft: Descuento de dias erte en nómnas marzo y abril,PeopleSoft Apps Support,Application Tower,RRHH,Baja,4-Baja,,Mantenimiento Corporativa y RRHH,INCIDENT,2021-04-11T00:00:00Z,DATA ISSUE,,0,MAH AEROPUERTO,PERSONAL MAHON (AHAKH0EP)
INC000001512003,IBERIA,IBERIA,07/04/2021 12:17,07/04/2021 12:49,,[ESC016]: Instalación GSConnect,AIRPORT2,Application Tower,Aeropuertos,Media,3-Medio,,Mantenimiento Aeropuertos,INCIDENT,2021-04-07T00:00:00Z,SOFTWARE FAILURE,,0,NEO-MARTINEZ VILLERGAS 49,NETWORK & CONNECTIONS SUP (ALS000AP)
INC000001512009,IBERIA,IBERIA,07/04/2021 12:36,09/04/2021 08:45,Closed,LINUX_sun - ibcloged9.ib : Filesystem es_logs occupied 75.00%. Assign to AM_MTO_IBI,AM_MTO_IBIS,Application Tower,Ib.com,Media,3-Medio,,MANTENIMIENTO IB.COM,INCIDENT,2021-04-13T00:00:00Z,PERFORMANCE ISSUE,,2,SIN IDENTIFICAR,
INC000001512059,IBERIA,IBERIA,07/04/2021 12:45,,Assigned,[N9XCZ] Reserva en tiempo ECKI y RESIBER actúa como si fuera CKI,gar_front_ibis_wcs,Delivery,Delivery,Media,3-Medio,,MANTENIMIENTO IB.COM,INCIDENT,2021-04-20T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,24,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001512064,IBERIA,IBERIA,07/04/2021 12:56,,Assigned,Password recovery link not received.,MICROSOFT ACTIVE DIRECTORY,Server Tower,Server Tower,Media,3-Medio,,Unidad de Operaciones Ordenadores,INCIDENT,2021-04-29T00:00:00Z,ACCESS FAILURE,,24,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001512033,IBERIA,IBERIA,07/04/2021 13:21,,Assigned,DOC issue - CMS interface,FINANCE-SUPPORT-ELS,Delivery,Delivery,Media,3-Medio,,Mantenimiento Financiero,INCIDENT,2021-04-07T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,24,SIN IDENTIFICAR,
INC000001512041,IBERIA,IBERIA,07/04/2021 13:23,,Pending,MAR 20 Abr 9:30am Problemas con ordenador Lenovo,IAG EUC Support,EUC,EUC,Baja,4-Baja,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,2021-04-29T00:00:00Z,SOFTWARE FAILURE,,24,NEO-MARTINEZ VILLERGAS 49,ANALISIS FINANCIERO (1FI0AF)
INC000001512036,IBERIA,IBERIA,07/04/2021 13:26,19/04/2021 15:04,Closed,[GLE001]SAP CFS - PTP module: PO/Non PO invoices IB fields customer and flight n.,FINANCE-SUPPORT,Application Tower,FINANCE,Baja,4-Baja,,Mantenimiento Financiero,INCIDENT,2021-04-23T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,12,SIN IDENTIFICAR,
INC000001512151,OTHERS,ACCENTURE,07/04/2021 13:39,07/04/2021 17:31,,[GLE001] SAP CFS - SAPGUI Password,FINANCE-SUPPORT,Application Tower,FINANCE,Baja,4-Baja,,Mantenimiento Financiero,INCIDENT,2021-04-07T00:00:00Z,ACCESS FAILURE,PASSWORD RESET,0,Madrid ACCENTURE,
INC000001512048,OTHERS,IAG GBS,07/04/2021 13:42,,Pending,Vueling RE-FX- issue with reclass long term to short term,FINANCE-SUPPORT,Application Tower,FINANCE,Baja,4-Baja,,Mantenimiento Financiero,INCIDENT,2021-04-29T00:00:00Z,ACCESS FAILURE,,24,IAG GBS,
INC000001512034,IBERIA,IBERIA,07/04/2021 13:44,13/04/2021 08:03,Closed,UPLAS [PLA004]: Error al cargar fin pase a tierra,JAVA Apps Support,Application Tower,RRHH,Baja,4-Baja,,Mantenimiento Corporativa y RRHH,INCIDENT,2021-04-17T00:00:00Z,SOFTWARE FAILURE,,6,SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL),PREVENCIÓN LABORAL (3HS000)
INC000001512154,IBERIA,IBERIA,07/04/2021 13:49,22/04/2021 13:58,Closed,[COM] PAYMENT | Transacciones de pago DECISION=KO pero REASON_CODE=OK – Finalización sin incidencias,AM_MTO_IBIS,Application Tower,Ib.com,Media,3-Medio,,MANTENIMIENTO IB.COM,INCIDENT,2021-04-26T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,15,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001512159,IBERIA,IBERIA,07/04/2021 14:06,07/04/2021 16:38,Closed,Problemas con dos PIDs de un circuito BATAP:,MIDDLEWARE PSS,Delivery,PSS,Baja,4-Baja,,Mantenimiento Pasaje,INCIDENT,2021-04-11T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,0,,
INC000001512165,IBERIA,IBERIA,07/04/2021 14:09,07/04/2021 16:41,Closed,Problema con la conexión con TK,MIDDLEWARE PSS,Delivery,PSS,Baja,4-Baja,,Mantenimiento Pasaje,INCIDENT,2021-04-11T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,0,,
INC000001512167,IBERIA,IBERIA,07/04/2021 14:15,07/04/2021 16:43,Closed,Cortes en Disponibilidad con Sabre y American,Availabillity Hub,Delivery,Delivery,Baja,4-Baja,,Mantenimiento Pasaje,INCIDENT,2021-04-11T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,0,,
INC000001512107,IBERIA,IBERIA,07/04/2021 14:21,07/04/2021 16:34,Closed,Corte con American Airlines 1 appName:American.Paa device:AA_IB_P_C,MIDDLEWARE PSS,Delivery,PSS,Baja,4-Baja,,Mantenimiento Pasaje,INCIDENT,2021-04-11T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,0,,
INC000001512172,IBERIA,IBERIA,07/04/2021 14:23,07/04/2021 16:46,Closed,Cortes en AVS con I2 2 appName:avs^avs device:AV1_GDS_IBI2_S_9019,MIDDLEWARE PSS,Delivery,PSS,Baja,4-Baja,,Mantenimiento Pasaje,INCIDENT,2021-04-11T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,0,,
INC000001512193,IBERIA,IBERIA,07/04/2021 15:33,07/04/2021 18:15,,CTO VENTA DIRECTA/ACUERDO IFEMA 42000011,USCIBMAM,Application Tower,Cobol Domain,Baja,4-Baja,,Mantenimiento COBOL,INCIDENT,2021-04-07T00:00:00Z,SOFTWARE FAILURE,,0,NEO-MARTINEZ VILLERGAS 49,CUSTOMER CENTER B2B & CLA (BCLMI0)
INC000001512121,OTHERS,IAG GBS,07/04/2021 15:39,14/04/2021 13:38,Closed,[GLE001] SAP CFS - DOC module:,FINANCE-SUPPORT,Application Tower,FINANCE,Baja,4-Baja,,Mantenimiento Financiero,INCIDENT,2021-04-18T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,7,IAG GBS,
INC000001512199,IBERIA,IBERIA,07/04/2021 15:50,,In Progress,Melia workflow error,FINANCE-SUPPORT-ELS,Delivery,Delivery,Baja,4-Baja,,Mantenimiento Financiero,INCIDENT,2021-04-07T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,24,SIN IDENTIFICAR,
INC000001512125,IBERIA,IBERIA,07/04/2021 15:57,13/04/2021 08:09,Closed,[PORTAL EMPLEADO]problemas al subir los gastos de viajes,JAVA Apps Support,Application Tower,RRHH,Media,2-Alta,,Mantenimiento Corporativa y RRHH,INCIDENT,2021-04-17T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,6,SIN IDENTIFICAR (BARCELONA),CALIDAD AIRFRAME SERVICES (AM70LC)
INC000001512213,IBERIA,IBERIA,07/04/2021 16:50,,Assigned,Revisión antivirus: Problemas de Antivirus no instalado.,MICROSOFT ACTIVE DIRECTORY,Server Tower,Server Tower,Baja,4-Baja,,Unidad de Operaciones Ordenadores,INCIDENT,2021-04-29T00:00:00Z,PERFORMANCE ISSUE,HANG,24,SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL),VERIFICACIÓN Y COORDINACI (AMICT1VC)
INC000001512253,IBERIA,IBERIA,07/04/2021 16:57,,In Progress,MFA Multifactor authentication - Ping ID: unpair,WNS Team,UNKNOW,UNKNOW,Media,3-Medio,,Unidad Seguridad Informática,INCIDENT,2021-04-08T00:00:00Z,SOFTWARE FAILURE,,24,TALLER MOTORES,FACTURACIÓN (AMRF0D)
INC000001512218,IBERIA,IBERIA,07/04/2021 17:13,,Pending,Laptop T470s touchpad broken,IAG SITA Support,EUC,EUC,Baja,4-Baja,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,2021-04-30T00:00:00Z,DEFAULT,DEFAULT,24,SIN IDENTIFICAR,
INC000001512223,IBERIA,IBERIA,07/04/2021 17:22,08/04/2021 12:06,Closed,[NDCSUPPORT] Se adjunta .pdf,SAPAS,Application Tower,PSS,Alta,2-Alta,,Mantenimiento Pasaje,INCIDENT,2021-04-12T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,1,SIN IDENTIFICAR,
INC000001512221,IBERIA,IBERIA,07/04/2021 17:23,,Pending,G8C1645E2GE44 PC0X935F Laptop Broken display.,IAG SITA Support,EUC,EUC,Baja,4-Baja,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,2021-04-30T00:00:00Z,DEFAULT,DEFAULT,24,SIN IDENTIFICAR,
INC000001512229,IBERIA,IBERIA,07/04/2021 17:33,,Pending,Broken laptop display,IAG SITA Support,EUC,EUC,Baja,4-Baja,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,2021-04-30T00:00:00Z,DEFAULT,DEFAULT,24,SIN IDENTIFICAR,
INC000001512230,IBERIA,IBERIA,07/04/2021 17:36,,Pending,G8C1645D6D364 LAPTOP LENOVO T470S BROKEN DISPLAY,IAG SITA Support,EUC,EUC,Baja,4-Baja,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,2021-04-30T00:00:00Z,DEFAULT,DEFAULT,24,SIN IDENTIFICAR,
INC000001512274,IBERIA,IBERIA,07/04/2021 17:39,,Pending,G8C1645B8DFEF S/N: PC-0W5H98 Laptop lenovo T470s Broken display,IAG SITA Support,EUC,EUC,Baja,4-Baja,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,2021-04-30T00:00:00Z,DEFAULT,DEFAULT,24,SIN IDENTIFICAR,
INC000001512271,OTHERS,IAG GBS,07/04/2021 17:39,08/04/2021 18:16,Closed,[GLE001]SAP CFS - PTP module: PAGOS PENDIENTES LATAM 06.04.2021 ---------- AUTORIZACION EXTRA ------,FINANCE-SUPPORT,Application Tower,FINANCE,Baja,4-Baja,,Mantenimiento Financiero,INCIDENT,2021-04-12T00:00:00Z,SOFTWARE FAILURE,,1,IAG GBS,
INC000001512238,IBERIA,IBERIA,07/04/2021 17:42,,Pending,GF875A4D701BE S/N PC-1FN9Z9 Laptop lenovo T490s Broken display,IAG SITA Support,EUC,EUC,Baja,4-Baja,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,2021-04-30T00:00:00Z,DEFAULT,DEFAULT,24,SIN IDENTIFICAR,
INC000001512234,IBERIA,IBERIA,07/04/2021 17:58,07/04/2021 19:13,,[ICC002] SALESFORCE SERVICE CLOUD,NIIT_MTO_SFC_CRM,Application Tower,Delivery,Media,3-Medio,,Mantenimiento Comercial y CRM,INCIDENT,2021-04-07T00:00:00Z,SOFTWARE FAILURE,,0,SIN IDENTIFICAR,
INC000001512242,IBERIA,IBERIA,07/04/2021 18:00,08/04/2021 15:20,Closed,SIC011: error descarga excel,Aplicaciones BI,Application Tower,BI,Media,3-Medio,,Mantenimiento BI,INCIDENT,2021-04-12T00:00:00Z,SOFTWARE FAILURE,,1,SIN IDENTIFICAR,
INC000001512279,IBERIA EXPRESS,IBERIA EXPRESS,07/04/2021 18:06,08/04/2021 12:03,Closed,Errores de conectividad con Resiber,SERVICIOSRESIBER,Application Tower,PSS,Media,3-Medio,,Mantenimiento Pasaje,INCIDENT,2021-04-12T00:00:00Z,ACCESS FAILURE,,1,SIN IDENTIFICAR,
INC000001512353,IBERIA,IBERIA,07/04/2021 18:52,09/04/2021 07:19,Closed,LINUX_sun - 1070_Prd_ibcomURL::Dynatrace::ManageMyBookingResource::FAILURE_RATE_INCREASED,AM_MTO_IBIS,Application Tower,Ib.com,Media,3-Medio,,MANTENIMIENTO IB.COM,INCIDENT,2021-04-13T00:00:00Z,PERFORMANCE ISSUE,,2,SIN IDENTIFICAR,
INC000001512299,IBERIA,IBERIA,07/04/2021 19:53,,Assigned,[SEG010] Usuario fallo sincronía,MICROSOFT ACTIVE DIRECTORY,Server Tower,Server Tower,Media,2-Alta,,Unidad de Operaciones Ordenadores,INCIDENT,2021-04-29T00:00:00Z,ACCESS FAILURE,PASSWORD,24,HANGAR 6,TMA MECANICA. PROD CAD1 H (AMIRD0FA)
INC000001512306,IBERIA,IBERIA,07/04/2021 20:31,08/04/2021 13:40,Closed,Sincronizar contraseña del PC con la contraseña de dominio,SSI,Service Ops Tower,Service Ops Tower,Media,3-Medio,,Unidad Control del Servicio,INCIDENT,2021-04-12T00:00:00Z,ACCESS FAILURE,,1,BCN AEROPUERTO,TMA JEFE HANGAR (AMIRD7TM)
INC000001512325,IBERIA,IBERIA,07/04/2021 22:42,09/04/2021 09:12,Closed,[SEG010] Usuario fallo sincronía,OAM/OIM/OVD/OIF/OSB Support,Application Tower,Mantenimiento Herramientas IT & DBAs,Baja,4-Baja,,Mantenimiento Herramientas IT & DBAs,INCIDENT,2021-04-13T00:00:00Z,ACCESS FAILURE,PASSWORD,2,TALLER MOTORES,MAQUINAS- RECTIFICADORA (AMITP0CC)
INC000001512410,IBERIA,IBERIA,08/04/2021 08:02,,Assigned,Fallo Software: No permite iniciar secion en el ordenador,MICROSOFT ACTIVE DIRECTORY,Server Tower,Server Tower,Media,3-Medio,,Unidad de Operaciones Ordenadores,INCIDENT,2021-04-29T00:00:00Z,SOFTWARE FAILURE,,23,EDIFICIO T.M.A. - ALMACENES,TALLERES MATERIALES COMPU (AMIRT00B)
INC000001512481,IBERIA,IBERIA,08/04/2021 09:21,09/04/2021 06:02,Closed,"Fallo Peoplesoft: INCIDENCIA DESCUENTO ERRONEO DE PRIMAS Y DIETAS YA PERCIBIDAS (299666, 307090)",PeopleSoft Apps Support,Application Tower,RRHH,Baja,4-Baja,,Mantenimiento Corporativa y RRHH,INCIDENT,2021-04-13T00:00:00Z,DATA ISSUE,,1,NEO-MARTINEZ VILLERGAS 49,NÓMINA (3YRN00)
INC000001512572,IBERIA,IBERIA,08/04/2021 10:00,19/04/2021 19:44,Closed,Fallo Peoplesoft: Empleado con Paga fin de ejercicio a 0,PeopleSoft Apps Support,Application Tower,RRHH,Media,3-Medio,,Mantenimiento Corporativa y RRHH,INCIDENT,2021-04-23T00:00:00Z,DATA ISSUE,,11,NEO-MARTINEZ VILLERGAS 49,NÓMINA (3YRN00)
INC000001512580,IBERIA,IBERIA,08/04/2021 10:17,08/04/2021 13:08,Closed,LDPHIS ABORT FIN,LDP,Application Tower,FLIGHT OPERATIONS,Media,3-Medio,,Mantenimiento Operaciones,INCIDENT,2021-04-12T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,0,MANDOS,
INC000001512584,IBERIA,IBERIA,08/04/2021 10:31,14/04/2021 12:06,,[GTR004] NEMO NOMBRES COMPUESTOS DE TRIPULANTES EN MCL,Flight OPS IB,Application Tower,FLIGHT OPERATIONS,Media,3-Medio,,Mantenimiento Operaciones,INCIDENT,2021-04-14T00:00:00Z,SOFTWARE FAILURE,,6,DESCONOCIDO,COORDINADOR PROYECTOS&APL (AVF0AA)
INC000001512605,IBERIA,IBERIA,08/04/2021 11:12,09/04/2021 06:01,Closed,Fallo Peoplesoft:INCIDENCIA NO ABONO IB021 GARANTIA MARZO (293064) - PRIORIDAD 3,PeopleSoft Apps Support,Application Tower,RRHH,Media,3-Medio,,Mantenimiento Corporativa y RRHH,INCIDENT,2021-04-13T00:00:00Z,DATA ISSUE,,1,NEO-MARTINEZ VILLERGAS 49,NÓMINA (3YRN00)
INC000001512611,IBERIA,IBERIA,08/04/2021 11:14,08/04/2021 11:51,Closed,SCOM - Windows on ibresibepndc02-86f1522d-525b-43d1-8167-8b9ffbc4ee34_VENTA MALETAS v2 Windows Servi,SERVICIOSRESIBER,Application Tower,PSS,Media,3-Medio,,Mantenimiento Pasaje,INCIDENT,2021-04-12T00:00:00Z,PERFORMANCE ISSUE,,0,SIN IDENTIFICAR,
INC000001512600,IBERIA,IBERIA,08/04/2021 11:25,,Assigned,[COM] OB | El login de OnBusiness a IBcom no funciona: llegas a IB.com deslogado,Digital Business,Application Tower,Ib.com,Media,3-Medio,,MANTENIMIENTO IB.COM,INCIDENT,2021-04-26T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,23,MANDOS,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001512623,IBERIA,IBERIA,08/04/2021 11:35,08/04/2021 11:55,Closed,VENTA DE ANCILIARIES TIENE POCOS REGISTROS EN BD,SAPAS,Application Tower,PSS,Media,3-Medio,,Mantenimiento Pasaje,INCIDENT,2021-04-12T00:00:00Z,ACCESS FAILURE,INTERNET ACCESS,0,SIN IDENTIFICAR,
INC000001512612,IBERIA,IBERIA,08/04/2021 11:38,,Assigned,Sincronizar contraseña del PC con la contraseña de dominio,MICROSOFT ACTIVE DIRECTORY,Server Tower,Server Tower,Media,3-Medio,,Unidad de Operaciones Ordenadores,INCIDENT,2021-04-26T00:00:00Z,ACCESS FAILURE,,23,TALLER MOTORES,SERVICIOS DE REPARACIÓN (AMITP0)
INC000001512629,IBERIA EXPRESS,IBERIA EXPRESS,08/04/2021 11:42,,Assigned,MERCURY: Problemas en la recepción de IBOTs,Microsoft o365 Infrastructure,Server Tower,Server Tower,Baja,4-Baja,,Unidad de Operaciones Ordenadores,INCIDENT,2021-04-09T00:00:00Z,ACCESS FAILURE,,23,SIN IDENTIFICAR,
INC000001512630,IBERIA,IBERIA,08/04/2021 11:46,09/04/2021 06:01,Closed,Fallo Peoplesoft: INCIDENCIA DESCUENTO HORAS INJUSTIFICADAS NOMINA VUELO ABRIL 2021 (477304) - PRIOR,PeopleSoft Apps Support,Application Tower,RRHH,Baja,4-Baja,,Mantenimiento Corporativa y RRHH,INCIDENT,2021-04-13T00:00:00Z,DATA ISSUE,,1,NEO-MARTINEZ VILLERGAS 49,NÓMINA (3YRN00)
INC000001512642,OTHERS,IAG GBS,08/04/2021 12:09,13/04/2021 11:03,Closed,[GLE001]SAP CFS - OTC module: KRK - SAP - ICH FORM UPLOADED INCORRECTLY - DUPLICATED INC0184998,FINANCE-SUPPORT,Application Tower,FINANCE,Baja,4-Baja,,Mantenimiento Financiero,INCIDENT,2021-04-17T00:00:00Z,SOFTWARE FAILURE,,5,IAG GBS,
INC000001512752,IBERIA,IBERIA,08/04/2021 12:26,19/04/2021 16:42,,Fallo Software:problema Aplicación C0,USCABAM,Application Tower,Cobol Domain,Baja,4-Baja,,Mantenimiento Financiero,INCIDENT,2021-04-19T00:00:00Z,SOFTWARE FAILURE,,11,SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL),OPER EXPERIENCIA CLIENT N (BCLTS0NZ)
INC000001512756,IBERIA,IBERIA,08/04/2021 12:39,10/04/2021 14:18,,Password Changed for User bvlog in Procaplc.ib service,Soporte Linux - Sistema Operativo,Server Tower,Server Tower,Media,3-Medio,,Unidad de Operaciones Ordenadores,INCIDENT,2021-04-10T00:00:00Z,PROCESS FAILURE,BATCH,2,SIN IDENTIFICAR,
INC000001512674,IBERIA,IBERIA,08/04/2021 12:52,09/04/2021 08:56,Closed,[GLE001] SAP CFS - SAPGUI Password: Usuario bloqueado SAP,FINANCE-SUPPORT,Application Tower,FINANCE,Baja,4-Baja,,Mantenimiento Financiero,INCIDENT,2021-04-13T00:00:00Z,ACCESS FAILURE,PASSWORD RESET,1,DESCONOCIDO,PROCESOS FINANCIEROS (3KEFPF)
INC000001512640,IBERIA,IBERIA,08/04/2021 13:36,09/04/2021 08:52,Closed,[ECO002] SITA AMS // KEPLER,AIRPORT1_ELS,Delivery,Delivery,Media,3-Medio,,Mantenimiento Aeropuertos,INCIDENT,2021-04-13T00:00:00Z,SOFTWARE FAILURE,,1,BCN AEROPUERTO,AEROPUERTOS CATALUÑA (AHAB00)
INC000001512795,IBERIA,IBERIA,08/04/2021 14:30,,Assigned,Incidencia TKT Billete reembolsado- estatus cupones no cambian a REFUNDED caso sf 20210406-13115378,APP_WAR_PSS-BASELINE,Delivery,Delivery,Media,3-Medio,,Mantenimiento Pasaje,INCIDENT,2021-04-12T00:00:00Z,SOFTWARE FAILURE,,23,SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL),CUSTOMER CENTER B2C (ALCO00)
INC000001512707,IBERIA,IBERIA,08/04/2021 15:05,12/04/2021 15:48,Closed,[SEG010] Usuario fallo sincronía,OAM/OIM/OVD/OIF/OSB Support,Application Tower,Mantenimiento Herramientas IT & DBAs,Baja,4-Baja,,Mantenimiento Herramientas IT & DBAs,INCIDENT,2021-04-16T00:00:00Z,ACCESS FAILURE,PASSWORD,4,SIN IDENTIFICAR (VUELO),GESTOR DE FLOTA LARGO RA (ABLY00)
INC000001512806,IBERIA,IBERIA,08/04/2021 15:24,,Assigned,email issue,MICROSOFT OFFICE365,EUC,EUC,Media,3-Medio,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,2021-04-30T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,23,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001512730,IBERIA,IBERIA,08/04/2021 15:43,,Pending,Investigate on Onborad script deployment,IAG EUC Remote Support,EUC,EUC,Media,3-Medio,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,2021-04-28T00:00:00Z,DEFAULT,DEFAULT,23,SIN IDENTIFICAR,
INC000001512740,IBERIA,IBERIA,08/04/2021 16:25,08/04/2021 18:54,Closed,Corte en la aplicación CUBES,MIDDLEWARE PSS,Delivery,PSS,Baja,4-Baja,,Mantenimiento Pasaje,INCIDENT,2021-04-12T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,0,,
INC000001512741,IBERIA,IBERIA,08/04/2021 16:29,08/04/2021 18:56,Closed,Corte con Amadeus 4 appName:yedifact^amadeus_lhn device:CKI_1A_LHN_C_26100,MIDDLEWARE PSS,Delivery,PSS,Baja,4-Baja,,Mantenimiento Pasaje,INCIDENT,2021-04-12T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,0,,
INC000001512851,OTHERS,IAG GBS,08/04/2021 17:14,09/04/2021 19:07,Closed,[GLE001]SAP CFS - RTR module: Error IBERAPID Idocs,FINANCE-SUPPORT,Application Tower,FINANCE,Baja,4-Baja,,Mantenimiento Financiero,INCIDENT,2021-04-13T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,1,IAG GBS,
INC000001512834,IBERIA,IBERIA,08/04/2021 17:30,,Assigned,IBERIA-On Business error emitir billetes,Digital Business,Application Tower,Ib.com,Media,3-Medio,,MANTENIMIENTO IB.COM,INCIDENT,2021-04-21T00:00:00Z,ACCESS FAILURE,,23,SIN IDENTIFICAR (JOHANNESBURGO),AFRICA-SENEGAL (ACW2Y0JE)
INC000001512860,IBERIA,IBERIA,08/04/2021 17:51,14/04/2021 13:53,Closed,[GLE001]SAP CFS - PTP module:visualización de documentos,FINANCE-SUPPORT,Application Tower,FINANCE,Baja,4-Baja,,Mantenimiento Financiero,INCIDENT,2021-04-18T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,6,NEO-MARTINEZ VILLERGAS 49,ONLINE MARKETING Y ADQ TR (ALTE00)
INC000001512844,OTHERS,IAG GBS,08/04/2021 17:56,23/04/2021 13:12,Closed,[TANYA] Lack of data from Tanya to CFS from March,FINANCE-SUPPORT,Application Tower,FINANCE,Baja,4-Baja,,Mantenimiento Financiero,INCIDENT,2021-04-27T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,15,IAG GBS,
INC000001512953,IBERIA,IBERIA,08/04/2021 17:57,,Assigned,Mensajes xml cortados en respuestas. Ref: Ray Aguirre,RESIBER GARANTIA TKT,Delivery,Delivery,Media,3-Medio,,Mantenimiento Pasaje,INCIDENT,2021-04-08T00:00:00Z,ACCESS FAILURE,,23,SIN IDENTIFICAR,
